GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Voltage (Control Module)(V),Mass Air Flow Rate(g/s)
-,26-mar-2019 21:41:35.750,-,-,-,-,-,-,3.0358477,6.7324953,6.6271505,0.030498564,46.0,1709.25,22.316476821899414,2.2036068439483643,13.920000076293945,5.639999866485596
-,26-mar-2019 21:41:36.750,-,-,-,-,-,-,2.480393,7.833828,5.631162,0.03444189,46.0,1750.0,6.953863143920898,2.216212034225464,14.0,18.100000381469727
-,26-mar-2019 21:41:37.750,-,-,-,-,-,-,2.815581,6.8282633,5.5162406,-0.041291,48.0,1825.0,4.194740295410156,2.228598117828369,14.0,31.309999465942383
-,26-mar-2019 21:41:38.760,-,-,-,-,-,-,4.232949,5.6215854,2.8060043,-0.20874059,52.0,1987.5,4.172299385070801,2.2427077293395996,13.920000076293945,32.790000915527344
-,26-mar-2019 21:41:39.750,-,-,-,-,-,-,2.528277,7.3645644,5.056554,-0.03459096,54.0,2040.5,6.1308913230896,2.2558891773223877,14.0,24.100000381469727
-,26-mar-2019 21:41:40.750,-,-,-,-,-,-,3.2465374,6.6271505,6.2249246,0.0031458735,52.0,1712.5,25.775741577148438,2.2705492973327637,14.0,5.519999980926514
-,26-mar-2019 21:41:41.749,-,-,-,-,-,-,3.1507695,6.7229185,6.3781533,0.016761899,52.0,1509.25,11.98669719696045,2.284849166870117,14.0,11.869999885559082
-,26-mar-2019 21:41:42.749,-,-,-,-,-,-,4.0318356,6.7133417,5.765238,0.010267198,52.0,1512.5,12.192124366760254,2.2993218898773193,13.920000076293945,11.670000076293945
-,26-mar-2019 21:41:43.749,-,-,-,-,-,-,2.8921957,7.6614456,7.4603324,0.14824206,52.0,1512.5,11.75885009765625,2.313809394836426,14.0,12.100000381469727
-,26-mar-2019 21:41:44.750,-,-,-,-,-,-,0.7757214,8.054094,7.019799,0.11095077,52.0,1518.75,11.662467002868652,2.327040672302246,13.760000228881836,12.199999809265137
-,26-mar-2019 21:41:45.749,-,-,-,-,-,-,4.6351743,6.5696893,6.435614,0.06881434,52.0,1521.75,6.950761795043945,2.342106580734253,13.84000015258789,20.469999313354492
-,26-mar-2019 21:41:46.749,-,-,-,-,-,-,3.466804,6.6175733,6.5696893,0.033113897,54.0,1543.75,12.071444511413574,2.355510950088501,13.84000015258789,12.239999771118164
-,26-mar-2019 21:41:47.750,-,-,-,-,-,-,2.566584,6.7324953,6.531382,0.010320485,52.0,1528.0,12.569089889526367,2.3703505992889404,13.920000076293945,11.319999694824219
-,26-mar-2019 21:41:48.750,-,-,-,-,-,-,4.0414124,6.1004257,5.410896,-0.05328554,52.0,1534.25,13.174267768859863,2.383986234664917,13.920000076293945,10.800000190734863
-,26-mar-2019 21:41:49.749,-,-,-,-,-,-,3.3039982,6.2249246,5.650316,-0.060221434,52.0,1509.25,15.120307922363281,2.398935317993164,13.920000076293945,9.40999984741211
-,26-mar-2019 21:41:50.749,-,-,-,-,-,-,3.4476504,5.717354,5.535394,-0.09693694,50.0,1475.0,31.96488380432129,2.4126670360565186,14.0,4.28000020980835
-,26-mar-2019 21:41:51.749,-,-,-,-,-,-,2.432509,7.0485296,6.167464,0.0054010153,50.0,1415.5,31.595775604248047,2.426417112350464,14.0,4.329999923706055
-,26-mar-2019 21:41:52.750,-,-,-,-,-,-,2.930503,7.374141,5.8801594,0.02576238,48.0,1412.5,15.218692779541016,2.439234495162964,14.0,8.630000114440918
-,26-mar-2019 21:41:53.749,-,-,-,-,-,-,1.9057846,7.967903,7.881712,0.17785984,48.0,1409.25,9.249107360839844,2.4522345066070557,13.920000076293945,14.199999809265137
-,26-mar-2019 21:41:54.749,-,-,-,-,-,-,3.5529952,5.793968,6.0238113,-0.05522448,48.0,1418.75,8.495298385620117,2.46566104888916,14.0,15.460000038146973
-,26-mar-2019 21:41:55.750,-,-,-,-,-,-,3.3518825,7.201759,6.6750345,0.076672375,50.0,1450.0,8.769852638244629,2.479104518890381,14.0,15.600000381469727
-,26-mar-2019 21:41:56.749,-,-,-,-,-,-,3.0550013,6.991069,6.1387334,0.017211199,50.0,1459.25,8.658842086791992,2.4923131465911865,14.0,15.800000190734863
-,26-mar-2019 21:41:57.750,-,-,-,-,-,-,3.074155,6.205771,5.401319,-0.08571708,50.0,1484.25,8.826432228088379,2.5061042308807373,14.079999923706055,16.1200008392334
-,26-mar-2019 21:41:58.749,-,-,-,-,-,-,5.257667,7.144298,7.7572136,0.22020489,52.0,1496.75,11.274333953857422,2.520141124725342,14.079999923706055,12.619999885559082
-,26-mar-2019 21:41:59.750,-,-,-,-,-,-,3.2273839,6.531382,6.205771,-0.00545609,52.0,1493.75,16.838117599487305,2.534454822540283,14.0,8.449999809265137
-,26-mar-2019 21:42:00.749,-,-,-,-,-,-,3.3518825,6.445191,6.5505357,0.01613319,50.0,1471.75,17.813764572143555,2.54832124710083,14.0,7.679999828338623
-,26-mar-2019 21:42:01.755,-,-,-,-,-,-,3.9839516,6.253655,5.6407394,-0.03130126,50.0,1443.75,22.954648971557617,2.5617659091949463,14.0,5.960000038146973
-,26-mar-2019 21:42:02.750,-,-,-,-,-,-,0.0,7.1155677,5.2385135,-0.08029556,48.0,1025.0,44.521121978759766,2.5748071670532227,14.0,2.950000047683716
-,26-mar-2019 21:42:03.749,-,-,-,-,-,-,2.336741,6.205771,6.3589997,-0.04446304,48.0,981.25,23.792991638183594,2.5877010822296143,13.920000076293945,5.519999980926514
-,26-mar-2019 21:42:04.749,-,-,-,-,-,-,2.681506,5.4204726,5.631162,-0.13866657,44.0,2228.0,23.063705444335938,2.6007683277130127,13.920000076293945,5.21999979019165
-,26-mar-2019 21:42:05.749,-,-,-,-,-,-,3.8498764,6.8282633,9.059659,0.2402187,42.0,2165.5,21.400402069091797,2.6125314235687256,13.920000076293945,5.369999885559082
-,26-mar-2019 21:42:06.750,-,-,-,-,-,-,1.2737153,6.8091097,7.8050976,0.082791746,38.0,1953.0,20.268104553222656,2.622948169708252,13.920000076293945,5.130000114440918
-,26-mar-2019 21:42:07.750,-,-,-,-,-,-,2.6719291,5.8705826,7.6710224,0.040646374,32.0,1350.0,27.361940383911133,2.6327311992645264,14.0,3.200000047683716
-,26-mar-2019 21:42:08.750,-,-,-,-,-,-,3.371036,5.21936,8.073248,0.057470024,26.0,684.25,15.332122802734375,2.6405959129333496,14.0,4.639999866485596
-,26-mar-2019 21:42:09.749,-,-,-,-,-,-,6.5026517,3.9935284,7.374141,0.10073477,20.0,1293.75,13.680970191955566,2.646595001220703,14.0,4.0
-,26-mar-2019 21:42:10.749,-,-,-,-,-,-,3.9360676,6.6079965,6.301539,0.032580078,18.0,756.25,13.064056396484375,2.651420831680298,14.0,3.7699999809265137
-,26-mar-2019 21:42:11.750,-,-,-,-,-,-,5.2002063,5.1906295,6.3685765,0.0101671815,16.0,1056.25,6.573439598083496,2.656008243560791,14.0,6.659999847412109
-,26-mar-2019 21:42:12.750,-,-,-,-,-,-,0.38307226,8.169016,6.205771,0.06548518,16.0,1143.75,5.722758769989014,2.6602213382720947,14.0,7.650000095367432
-,26-mar-2019 21:42:13.749,-,-,-,-,-,-,-0.80445176,5.7269306,7.9391727,0.020242155,16.0,1118.75,4.652402400970459,2.6645195484161377,14.0,9.40999984741211
-,26-mar-2019 21:42:14.749,-,-,-,-,-,-,0.18195933,4.960786,9.260772,0.090085566,16.0,1193.75,3.8135111331939697,2.668790340423584,14.079999923706055,11.479999542236328
-,26-mar-2019 21:42:15.749,-,-,-,-,-,-,1.1683705,6.3589997,7.9583263,0.06422216,18.0,1353.0,3.325556516647339,2.6734495162963867,14.0,14.8100004196167
-,26-mar-2019 21:42:16.750,-,-,-,-,-,-,1.5035586,7.6135616,7.1059904,0.09162551,22.0,1662.5,2.7689177989959717,2.679029703140259,14.079999923706055,21.739999771118164
-,26-mar-2019 21:42:17.750,-,-,-,-,-,-,1.2258313,8.073248,7.575254,0.15441519,28.0,2056.25,3.116901397705078,2.6861093044281006,14.0,24.579999923706055
-,26-mar-2019 21:42:18.750,-,-,-,-,-,-,0.8331822,6.579266,7.4028716,0.03214842,30.0,2168.75,12.306719779968262,2.6938860416412354,13.920000076293945,6.670000076293945
-,26-mar-2019 21:42:19.749,-,-,-,-,-,-,0.59376204,6.8186865,7.383718,0.045308292,28.0,2090.5,14.620884895324707,2.7019686698913574,13.84000015258789,5.239999771118164
-,26-mar-2019 21:42:20.750,-,-,-,-,-,-,3.5338416,5.6886234,8.178593,0.09653431,26.0,1953.0,13.867650032043457,2.709581136703491,13.920000076293945,5.130000114440918
-,26-mar-2019 21:42:21.749,-,-,-,-,-,-,1.6089035,6.090849,7.326257,0.003949225,24.0,1775.0,14.757002830505371,2.7163283824920654,13.920000076293945,4.449999809265137
-,26-mar-2019 21:42:22.750,-,-,-,-,-,-,3.7924154,7.73806,11.405977,0.4762196,22.0,1603.0,10.396592140197754,2.7223074436187744,13.920000076293945,5.789999961853027
-,26-mar-2019 21:42:23.750,-,-,-,-,-,-,3.7828386,7.575254,6.1004257,0.08280963,24.0,1750.0,2.2777891159057617,2.728471517562866,13.84000015258789,28.829999923706055
-,26-mar-2019 21:42:24.750,-,-,-,-,-,-,5.1906295,5.6982,5.4683566,-0.017629623,30.0,2271.75,2.2751059532165527,2.735643148422241,13.920000076293945,36.08000183105469
-,26-mar-2019 21:42:25.750,-,-,-,-,-,-,4.5681367,4.5394063,7.201759,0.003835082,36.0,2856.25,8.617934226989746,2.7446908950805664,14.0,11.430000305175781
-,26-mar-2019 21:42:26.749,-,-,-,-,-,-,0.9864111,8.772355,8.418014,0.2624207,36.0,1962.5,8.001867294311523,2.7550714015960693,14.0,12.3100004196167
-,26-mar-2019 21:42:27.749,-,-,-,-,-,-,1.3599066,7.1730285,6.157887,-0.0074035525,38.0,2003.0,3.3551266193389893,2.765152931213379,14.0,30.989999771118164
-,26-mar-2019 21:42:28.750,-,-,-,-,-,-,1.2258313,7.9104424,5.7843914,0.025735915,44.0,2209.25,3.5991790294647217,2.7758641242980957,14.0,33.45000076293945
-,26-mar-2019 21:42:29.749,-,-,-,-,-,-,0.9959879,6.895301,6.301539,-0.023409426,46.0,2303.0,17.336767196655273,2.7881743907928467,14.0,7.260000228881836
-,26-mar-2019 21:42:30.749,-,-,-,-,-,-,-0.1436521,6.1387334,6.483498,-0.07072991,44.0,2243.75,20.97431182861328,2.800539255142212,14.0,5.739999771118164
-,26-mar-2019 21:42:31.749,-,-,-,-,-,-,2.0973208,5.1235914,8.111555,0.02009648,42.0,2146.75,21.202980041503906,2.8113884925842285,14.0,5.420000076293945
-,26-mar-2019 21:42:32.749,-,-,-,-,-,-,3.3327289,6.0716953,7.383718,0.050990403,36.0,1859.25,20.82515525817871,2.8224542140960693,14.0,4.730000019073486
-,26-mar-2019 21:42:33.750,-,-,-,-,-,-,1.7429788,6.38773,2.777274,-0.24908018,34.0,1778.0,11.820915222167969,2.8320720195770264,14.0,7.869999885559082
-,26-mar-2019 21:42:34.750,-,-,-,-,-,-,0.1340753,9.758766,4.3861775,0.109723866,36.0,1834.25,3.940119504928589,2.841169834136963,14.0,25.0
-,26-mar-2019 21:42:35.750,-,-,-,-,-,-,2.4612393,7.536947,5.2959743,-0.009062707,40.0,2109.25,3.0084595680236816,2.852006673812866,13.920000076293945,36.380001068115234
-,26-mar-2019 21:42:36.749,-,-,-,-,-,-,3.9552212,5.046977,6.943185,-0.017583668,44.0,2309.25,11.304464340209961,2.86329984664917,13.920000076293945,10.649999618530273
-,26-mar-2019 21:42:37.749,-,-,-,-,-,-,1.3024458,6.83784,6.483498,-0.011323512,44.0,2203.0,21.69234848022461,2.875913619995117,13.920000076293945,5.550000190734863
-,26-mar-2019 21:42:38.751,-,-,-,-,-,-,3.3901896,5.094861,8.714894,0.10452098,40.0,2103.0,21.642213821411133,2.8872809410095215,13.920000076293945,5.309999942779541
-,26-mar-2019 21:42:39.749,-,-,-,-,-,-,4.156334,5.554548,7.383718,0.05177325,34.0,1771.75,20.58199119567871,2.897263765335083,13.920000076293945,4.519999980926514
-,26-mar-2019 21:42:40.749,-,-,-,-,-,-,3.4380736,6.3685765,4.6255975,-0.10543907,32.0,1681.25,21.61931037902832,2.906674385070801,14.0,4.050000190734863
-,26-mar-2019 21:42:41.750,-,-,-,-,-,-,3.083732,6.3206925,6.6271505,0.0040474534,32.0,1656.25,9.685643196105957,2.915456771850586,14.0,9.039999961853027
-,26-mar-2019 21:42:42.750,-,-,-,-,-,-,3.1507695,6.244078,6.5026517,-0.0075151324,34.0,1718.75,6.380699634552002,2.923851728439331,14.0,14.579999923706055
-,26-mar-2019 21:42:43.749,-,-,-,-,-,-,3.821146,6.703765,6.799533,0.06739038,36.0,1815.5,5.994239330291748,2.933319330215454,14.0,15.520000457763672
-,26-mar-2019 21:42:44.749,-,-,-,-,-,-,2.9400797,6.2249246,6.8569937,0.009478033,36.0,1871.75,8.56547737121582,2.9432897567749023,14.0,11.5
-,26-mar-2019 21:42:45.750,-,-,-,-,-,-,4.548983,5.506664,6.588843,0.00956887,36.0,1893.75,14.152728080749512,2.952789545059204,14.0,6.960000038146973
-,26-mar-2019 21:42:46.750,-,-,-,-,-,-,3.6966474,6.6367273,6.751649,0.05503148,36.0,1868.75,14.485733032226562,2.962819814682007,14.0,6.800000190734863
-,26-mar-2019 21:42:47.749,-,-,-,-,-,-,4.548983,6.033388,6.2728086,0.020075142,36.0,1862.5,14.549924850463867,2.9725496768951416,14.0,6.769999980926514
-,26-mar-2019 21:42:48.749,-,-,-,-,-,-,4.3382936,5.5162406,6.655881,0.0049477816,36.0,1806.25,14.464462280273438,2.9818999767303467,14.0,6.809999942779541
-,26-mar-2019 21:42:49.750,-,-,-,-,-,-,5.3342814,6.3302693,6.9623384,0.12161988,36.0,1787.5,21.64900779724121,2.9919002056121826,14.0,4.550000190734863
-,26-mar-2019 21:42:50.750,-,-,-,-,-,-,5.9184666,4.003105,5.2959743,-0.07439017,34.0,1721.75,21.2398624420166,3.0007688999176025,14.079999923706055,4.380000114440918
-,26-mar-2019 21:42:51.749,-,-,-,-,-,-,5.2480903,4.865018,6.291962,-0.009656072,32.0,1603.0,22.279441833496094,3.009692430496216,14.079999923706055,3.930000066757202
-,26-mar-2019 21:42:52.749,-,-,-,-,-,-,5.0182467,5.5737014,6.646304,0.040518105,30.0,1512.5,22.066082000732422,3.0180230140686035,14.0,3.7200000286102295
-,26-mar-2019 21:42:53.749,-,-,-,-,-,-,4.003105,6.5984197,6.8091097,0.068146884,28.0,1412.5,22.271347045898438,3.0255446434020996,13.920000076293945,3.440000057220459
-,26-mar-2019 21:42:54.750,-,-,-,-,-,-,3.7445314,6.38773,6.7324953,0.03913778,26.0,1359.25,17.393898010253906,3.0329461097717285,13.920000076293945,4.090000152587891
-,26-mar-2019 21:42:55.750,-,-,-,-,-,-,3.8307228,5.00867,7.7189064,0.035012424,24.0,1218.75,22.412511825561523,3.0397439002990723,13.920000076293945,2.930000066757202
-,26-mar-2019 21:42:56.750,-,-,-,-,-,-,3.4572272,6.129156,8.7532015,0.16386193,20.0,1062.5,16.9949951171875,3.0456814765930176,14.0,3.2200000286102295
-,26-mar-2019 21:42:57.750,-,-,-,-,-,-,4.6255975,4.309563,7.776367,0.040610015,12.0,743.75,10.851761817932129,3.0502524375915527,14.0,3.5299999713897705
-,26-mar-2019 21:42:58.750,-,-,-,-,-,-,3.620033,5.3247046,7.9583263,0.062506616,6.0,818.75,3.7227132320404053,3.052584171295166,14.0,4.409999847412109
-,26-mar-2019 21:42:59.749,-,-,-,-,-,-,3.0454245,6.435614,6.8091097,0.023249328,2.0,812.5,1.374971866607666,3.0535099506378174,14.0,3.9800000190734863
-,26-mar-2019 21:43:00.749,-,-,-,-,-,-,3.2465374,6.1866174,6.943185,0.023075163,0.0,815.5,0.0,3.053946018218994,14.0,3.890000104904175
-,26-mar-2019 21:43:01.751,-,-,-,-,-,-,2.9975405,6.8091097,6.5122285,0.02687782,0.0,1337.5,0.0,3.053946018218994,14.0,9.510000228881836
-,26-mar-2019 21:43:02.750,-,-,-,-,-,-,3.371036,8.762778,4.2425256,0.06924182,4.0,1759.25,0.5062338709831238,3.0544378757476807,14.079999923706055,21.6200008392334
-,26-mar-2019 21:43:03.750,-,-,-,-,-,-,5.209783,8.24563,4.3382936,0.10716301,16.0,1981.25,1.2583818435668945,3.0573229789733887,14.0,34.790000915527344
-,26-mar-2019 21:43:04.750,-,-,-,-,-,-,3.5434184,8.322245,3.3806129,0.0033321977,26.0,3218.75,1.7138291597366333,3.0632970333099365,14.0,41.5099983215332
-,26-mar-2019 21:43:05.750,-,-,-,-,-,-,5.5737014,6.943185,5.3342814,0.07702595,26.0,2075.0,3.245485782623291,3.0699474811553955,14.0,21.920000076293945
-,26-mar-2019 21:43:06.749,-,-,-,-,-,-,5.707777,7.3645644,4.3861775,0.06877118,32.0,2390.5,2.1491951942443848,3.0782458782196045,14.0,40.7400016784668
-,26-mar-2019 21:43:07.749,-,-,-,-,-,-,5.8801594,7.2783732,4.4340615,0.07448596,40.0,2921.75,2.1043601036071777,3.087695360183716,14.0,52.0099983215332
-,26-mar-2019 21:43:08.751,-,-,-,-,-,-,4.2521024,7.603985,4.8458643,0.035220206,48.0,3443.75,2.230461359024048,3.1001136302948,14.0,56.43000030517578
-,26-mar-2019 21:43:09.750,-,-,-,-,-,-,2.3080103,8.178593,4.865018,0.017172515,48.0,2359.25,3.7893052101135254,3.1130740642547607,13.920000076293945,34.65999984741211
-,26-mar-2019 21:43:10.750,-,-,-,-,-,-,2.6144683,7.776367,4.9703627,-0.003193736,52.0,2646.75,3.0247042179107666,3.1260828971862793,13.920000076293945,47.040000915527344
-,26-mar-2019 21:43:11.749,-,-,-,-,-,-,3.4284968,7.0581064,4.76925,-0.044971526,58.0,2937.5,2.9163849353790283,3.1412453651428223,13.920000076293945,52.540000915527344
-,26-mar-2019 21:43:12.749,-,-,-,-,-,-,2.4037786,8.465898,5.2768207,0.06500465,62.0,3175.0,2.975689172744751,3.1573803424835205,13.920000076293945,57.0099983215332
-,26-mar-2019 21:43:13.749,-,-,-,-,-,-,2.681506,8.714894,5.1235914,0.085158765,68.0,3453.0,3.0662689208984375,3.174247980117798,13.920000076293945,60.68000030517578
-,26-mar-2019 21:43:14.749,-,-,-,-,-,-,3.4572272,5.9184666,6.991069,0.017021656,68.0,2937.5,17.56951904296875,3.1933820247650146,14.0,10.59000015258789
-,26-mar-2019 21:43:15.751,-,-,-,-,-,-,1.8387469,7.9870567,5.2002063,0.0084498525,70.0,2706.25,4.075182914733887,3.2124598026275635,14.0,47.0
-,26-mar-2019 21:43:16.750,-,-,-,-,-,-,2.2218192,8.121132,6.167464,0.082894266,74.0,2828.0,4.9517822265625,3.231616497039795,14.0,40.88999938964844
-,26-mar-2019 21:43:17.750,-,-,-,-,-,-,0.8714894,8.101978,6.3111157,0.06965011,76.0,2890.5,6.216763973236084,3.251905679702759,14.0,33.45000076293945
-,26-mar-2019 21:43:18.750,-,-,-,-,-,-,1.340753,7.5082164,5.7365074,-0.008165896,76.0,2921.75,6.815822601318359,3.272087812423706,14.079999923706055,30.510000228881836
-,26-mar-2019 21:43:19.750,-,-,-,-,-,-,1.4077905,7.8529816,5.66947,0.016700804,76.0,2943.75,6.76482629776001,3.29351544380188,14.0,30.739999771118164
-,26-mar-2019 21:43:20.749,-,-,-,-,-,-,1.7238252,7.1826053,6.205771,0.0024285316,76.0,2884.25,25.76837158203125,3.3128764629364014,14.0,8.069999694824219
-,26-mar-2019 21:43:21.749,-,-,-,-,-,-,1.8674773,7.6614456,6.6846113,0.072797954,76.0,2221.75,5.666233062744141,3.3362038135528564,14.079999923706055,36.70000076293945
-,26-mar-2019 21:43:22.749,-,-,-,-,-,-,1.5897499,7.5944076,5.7269306,0.0020431876,78.0,2271.75,5.473791599273682,3.356044054031372,14.079999923706055,38.9900016784668
-,26-mar-2019 21:43:23.749,-,-,-,-,-,-,1.283292,7.335834,6.4164605,0.021056116,80.0,2340.5,7.85416316986084,3.3793258666992188,14.079999923706055,27.8700008392334
-,26-mar-2019 21:43:24.750,-,-,-,-,-,-,1.9919758,7.326257,6.847417,0.061196625,80.0,2362.5,8.348418235778809,3.400303840637207,14.0,26.219999313354492
-,26-mar-2019 21:43:25.749,-,-,-,-,-,-,2.3463178,7.0964136,6.4260373,0.023779571,80.0,2359.25,8.90543270111084,3.4210715293884277,14.0,24.579999923706055
-,26-mar-2019 21:43:26.749,-,-,-,-,-,-,1.0342951,7.517793,5.9184666,7.1525574E-6,82.0,2359.25,9.1803560256958,3.4429683685302734,14.0,24.440000534057617
-,26-mar-2019 21:43:27.749,-,-,-,-,-,-,2.0973208,7.872135,7.5848308,0.15365738,82.0,2375.0,9.547571182250977,3.4652905464172363,14.0,23.5
-,26-mar-2019 21:43:28.751,-,-,-,-,-,-,2.2122424,7.345411,6.0142345,0.012662053,82.0,2393.75,9.43912124633789,3.4883873462677,13.920000076293945,23.770000457763672
-,26-mar-2019 21:43:29.750,-,-,-,-,-,-,1.4652514,7.422025,5.3725886,-0.03513789,84.0,2431.25,5.670868873596191,3.510859489440918,14.0,40.529998779296875
-,26-mar-2019 21:43:30.750,-,-,-,-,-,-,2.0494366,7.536947,6.3589997,0.04569453,86.0,2475.0,5.592031478881836,3.53407621383667,14.0,42.08000183105469
-,26-mar-2019 21:43:31.749,-,-,-,-,-,-,1.3503298,7.920019,6.0142345,0.042036712,88.0,2525.0,7.235128879547119,3.5566601753234863,14.079999923706055,33.279998779296875
-,26-mar-2019 21:43:32.749,-,-,-,-,-,-,1.3694834,6.6271505,5.899313,-0.065856755,88.0,2562.5,7.978299617767334,3.583329200744629,14.079999923706055,30.18000030517578
-,26-mar-2019 21:43:33.749,-,-,-,-,-,-,1.7717092,7.680599,6.0716953,0.033237994,88.0,2578.0,8.42495059967041,3.6057450771331787,14.079999923706055,28.579999923706055
-,26-mar-2019 21:43:34.750,-,-,-,-,-,-,1.8770541,7.335834,5.9567738,0.0010960698,88.0,2565.5,9.89663314819336,3.6312408447265625,14.079999923706055,24.329999923706055
-,26-mar-2019 21:43:35.750,-,-,-,-,-,-,0.7278373,7.029376,5.841852,-0.046349585,88.0,2568.75,10.706317901611328,3.6535584926605225,14.15999984741211,22.489999771118164
-,26-mar-2019 21:43:36.750,-,-,-,-,-,-,1.1204864,7.536947,7.1155677,0.081748426,88.0,2568.75,11.183700561523438,3.676683187484741,14.15999984741211,21.530000686645508
-,26-mar-2019 21:43:37.750,-,-,-,-,-,-,1.3024458,7.240066,6.7229185,0.034858048,88.0,2534.25,13.696535110473633,3.703303337097168,14.079999923706055,17.579999923706055
-,26-mar-2019 21:43:38.750,-,-,-,-,-,-,3.41892,6.3589997,6.7324953,0.02529937,88.0,2537.5,8.810284614562988,3.7258899211883545,14.15999984741211,27.329999923706055
-,26-mar-2019 21:43:39.750,-,-,-,-,-,-,1.8195933,7.3071036,6.445191,0.029384315,88.0,2543.75,7.807557582855225,3.7507498264312744,14.079999923706055,30.84000015258789
-,26-mar-2019 21:43:40.749,-,-,-,-,-,-,1.4460979,7.2304893,6.1195793,-0.0042113066,88.0,2565.5,7.744775772094727,3.7741920948028564,14.079999923706055,31.09000015258789
-,26-mar-2019 21:43:41.749,-,-,-,-,-,-,1.7812861,7.393295,6.1004257,0.012813091,88.0,2578.0,9.541165351867676,3.7999985218048096,14.0,25.809999465942383
-,26-mar-2019 21:43:42.750,-,-,-,-,-,-,1.9536686,7.2304893,6.991069,0.06340128,90.0,2581.25,9.676128387451172,3.82425594329834,14.0,25.450000762939453
-,26-mar-2019 21:43:43.749,-,-,-,-,-,-,2.2122424,6.7708025,6.493075,0.0015025735,90.0,2603.0,9.563396453857422,3.848280429840088,14.079999923706055,25.75
-,26-mar-2019 21:43:44.749,-,-,-,-,-,-,1.3599066,7.4603324,7.0964136,0.077695906,88.0,2584.25,13.918213844299316,3.8731136322021484,14.079999923706055,17.299999237060547
-,26-mar-2019 21:43:45.750,-,-,-,-,-,-,1.3599066,6.799533,6.205771,-0.032414794,88.0,2546.75,15.278241157531738,3.896702527999878,14.0,15.760000228881836
-,26-mar-2019 21:43:46.750,-,-,-,-,-,-,1.6184803,6.895301,5.90889,-0.040749073,88.0,2518.75,15.385628700256348,3.9199979305267334,14.0,15.649999618530273
-,26-mar-2019 21:43:47.750,-,-,-,-,-,-,2.2409728,7.0485296,6.7708025,0.041154683,86.0,2512.5,17.176109313964844,3.9432291984558105,14.079999923706055,13.699999809265137
-,26-mar-2019 21:43:48.750,-,-,-,-,-,-,2.1930888,6.799533,5.267244,-0.07618737,84.0,2465.5,23.916786193847656,3.96679949760437,14.079999923706055,9.609999656677246
-,26-mar-2019 21:43:49.750,-,-,-,-,-,-,2.1930888,6.5122285,6.751649,0.0010038614,84.0,2412.5,17.075801849365234,3.9902260303497314,14.15999984741211,13.460000038146973
-,26-mar-2019 21:43:50.750,-,-,-,-,-,-,2.6623523,6.9623384,6.205771,0.007702172,84.0,2440.5,7.785918235778809,4.0118327140808105,14.15999984741211,29.520000457763672
-,26-mar-2019 21:43:51.750,-,-,-,-,-,-,3.3039982,6.8761473,6.588843,0.046544373,84.0,2453.0,9.33930492401123,4.036355972290039,14.15999984741211,24.610000610351562
-,26-mar-2019 21:43:52.750,-,-,-,-,-,-,3.7253778,6.8186865,6.694188,0.06446153,84.0,2434.25,10.325261116027832,4.057705879211426,14.15999984741211,22.260000228881836
-,26-mar-2019 21:43:53.750,-,-,-,-,-,-,3.821146,6.5122285,6.8186865,0.0560773,82.0,2393.75,9.866662979125977,4.082396507263184,14.15999984741211,22.739999771118164
-,26-mar-2019 21:43:54.749,-,-,-,-,-,-,3.0933087,7.642292,6.933608,0.117120564,82.0,2371.75,9.584277153015137,4.105105876922607,14.079999923706055,23.40999984741211
-,26-mar-2019 21:43:55.750,-,-,-,-,-,-,4.0797195,6.1195793,6.4547677,0.016509652,80.0,2328.0,10.901171684265137,4.126683712005615,14.15999984741211,20.079999923706055
-,26-mar-2019 21:43:56.750,-,-,-,-,-,-,4.175488,6.943185,6.579266,0.08290595,78.0,2284.25,8.956069946289062,4.147361755371094,14.15999984741211,23.829999923706055
-,26-mar-2019 21:43:57.750,-,-,-,-,-,-,4.012682,6.703765,7.469909,0.120868504,78.0,2240.5,9.327935218811035,4.1697211265563965,14.079999923706055,22.8799991607666
-,26-mar-2019 21:43:58.750,-,-,-,-,-,-,4.3766007,6.4164605,6.5696893,0.05598539,76.0,2215.5,8.789127349853516,4.1902289390563965,14.079999923706055,23.65999984741211
-,26-mar-2019 21:43:59.750,-,-,-,-,-,-,3.667917,6.991069,5.5737014,0.004127264,76.0,2171.75,8.78541374206543,4.209207534790039,14.0,23.670000076293945
-,26-mar-2019 21:44:00.750,-,-,-,-,-,-,2.2888567,7.422025,6.3302693,0.040392578,74.0,2168.75,8.561452865600586,4.230521202087402,14.079999923706055,23.649999618530273
-,26-mar-2019 21:44:01.750,-,-,-,-,-,-,4.2042184,5.841852,6.943185,0.038421452,74.0,2156.25,8.583229064941406,4.249946594238281,14.079999923706055,23.59000015258789
-,26-mar-2019 21:44:02.750,-,-,-,-,-,-,2.5761611,7.747637,6.4547677,0.07995838,74.0,2153.0,8.705002784729004,4.270461559295654,14.079999923706055,23.260000228881836
-,26-mar-2019 21:44:03.749,-,-,-,-,-,-,1.7621324,7.6614456,6.2632318,0.043608963,74.0,2143.75,11.41366195678711,4.292230606079102,14.079999923706055,17.739999771118164
