GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Engine RPM(rpm),Timing Advance(°),Trip Distance(km),Kilometers Per Litre(Long Term Average)(kpl)
-,22-Mar-2019 23:10:33.969,-,-,-,-,-,-,2.8921957,5.93762,7.067683,0.005062759,0.0,0.0,0.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.069,-,-,-,-,-,-,2.834735,6.033388,7.2783732,0.025091946,0.0,0.0,0.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.169,-,-,-,-,-,-,2.8538885,6.129156,7.1634517,0.023096979,0.0,0.0,0.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.269,-,-,-,-,-,-,3.064578,5.9567738,6.933608,0.0017770529,0.0,0.0,0.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.369,-,-,-,-,-,-,2.6623523,6.0716953,7.3549876,0.028377354,0.0,0.0,0.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.469,-,-,-,-,-,-,2.6431987,6.0525417,7.067683,0.0050608516,0.0,0.0,0.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.569,-,-,-,-,-,-,2.1260512,6.4547677,7.393295,0.042665303,0.0,0.0,0.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.668,-,-,-,-,-,-,4.367024,7.086837,7.929596,0.1909303,0.0,0.0,1399.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.768,-,-,-,-,-,-,4.8841715,6.1866174,5.1523223,-0.021083415,0.0,0.0,1399.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.869,-,-,-,-,-,-,2.566584,6.646304,8.025364,0.11294466,0.0,0.0,1399.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:34.970,-,-,-,-,-,-,2.2601264,6.493075,6.14831,-0.040802777,0.0,0.0,1399.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.069,-,-,-,-,-,-,2.1643584,6.8186865,6.2823853,-0.010471225,0.0,0.0,1251.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.169,-,-,-,-,-,-,2.2601264,7.1634517,6.435614,0.027300417,0.0,0.0,1251.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.268,-,-,-,-,-,-,2.0494366,7.393295,6.301539,0.031055272,0.0,0.0,1251.0,18.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.369,-,-,-,-,-,-,1.7429788,7.3549876,6.3206925,0.023400605,0.0,0.0,878.5,18.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.469,-,-,-,-,-,-,1.7238252,7.2209125,7.029376,0.061177313,0.0,0.0,878.5,18.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.569,-,-,-,-,-,-,1.4939818,7.0102224,6.2632318,-0.010706961,0.0,0.0,878.5,-3.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.668,-,-,-,-,-,-,1.436521,7.3549876,6.167464,0.00834918,0.0,0.0,878.5,-3.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.769,-,-,-,-,-,-,0.90021986,6.5122285,6.933608,-0.0070130825,0.0,0.0,874.5,-3.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.869,-,-,-,-,-,-,1.4173675,6.0716953,7.795521,0.036554754,0.0,0.0,874.5,-3.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:35.969,-,-,-,-,-,-,1.5514427,6.1100025,6.933608,-0.0257591,0.0,0.0,874.5,0.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.069,-,-,-,-,-,-,0.2681506,5.3247046,8.446744,0.037204564,0.0,0.0,798.5,0.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.169,-,-,-,-,-,-,0.7278373,5.0757074,9.615114,0.12979764,0.0,0.0,798.5,0.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.269,-,-,-,-,-,-,0.80445176,5.899313,8.504205,0.0772323,0.0,0.0,798.5,0.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.369,-,-,-,-,-,-,1.2258313,6.435614,6.244078,-0.058439314,0.0,0.0,798.5,1.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.469,-,-,-,-,-,-,1.4748282,6.6846113,6.9144545,0.010823667,0.0,0.0,763.5,1.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.569,-,-,-,-,-,-,1.091756,6.5505357,6.6846113,-0.020489872,0.0,0.0,763.5,1.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.669,-,-,-,-,-,-,0.93852705,6.8186865,7.872135,0.08493835,0.0,0.0,763.5,1.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.768,-,-,-,-,-,-,0.6512229,6.2249246,7.1826053,-0.009848893,0.0,0.0,763.5,3.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.868,-,-,-,-,-,-,0.93852705,7.0485296,6.703765,0.015184164,0.0,0.0,753.5,3.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:36.968,-,-,-,-,-,-,0.5554548,6.7229185,7.2592196,0.029164493,0.0,0.0,753.5,3.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.068,-,-,-,-,-,-,0.47884035,6.646304,7.2783732,0.02491194,0.0,0.0,753.5,3.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.169,-,-,-,-,-,-,0.8619126,6.83784,6.9144545,0.014169574,0.0,0.0,753.5,3.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.269,-,-,-,-,-,-,0.9576807,7.0485296,6.7803793,0.020746052,0.0,0.0,729.5,3.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.368,-,-,-,-,-,-,0.7278373,6.703765,7.0485296,0.013351381,0.0,0.0,729.5,3.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.469,-,-,-,-,-,-,0.90021986,7.0485296,6.895301,0.028315008,0.0,0.0,729.5,2.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.569,-,-,-,-,-,-,0.93852705,6.6846113,6.895301,0.0026242137,0.0,0.0,729.0,2.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.669,-,-,-,-,-,-,0.842759,6.703765,7.240066,0.028479278,0.0,0.0,729.0,2.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.769,-,-,-,-,-,-,0.82360536,6.8569937,6.9527617,0.017967999,0.0,0.0,729.0,2.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.868,-,-,-,-,-,-,0.7278373,6.7229185,7.201759,0.026023686,0.0,0.0,729.0,2.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:37.968,-,-,-,-,-,-,1.0534488,6.8186865,7.086837,0.027234256,0.0,0.0,729.0,2.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.069,-,-,-,-,-,-,0.9576807,6.83784,7.0485296,0.024796307,0.0,0.0,729.0,2.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.169,-,-,-,-,-,-,0.91937345,6.7612257,7.0485296,0.019026339,0.0,0.0,729.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.269,-,-,-,-,-,-,0.9768343,6.7229185,6.933608,0.008505225,0.0,0.0,729.0,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.369,-,-,-,-,-,-,1.0151415,6.7803793,7.086837,0.024136603,0.0,0.0,738.5,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.469,-,-,-,-,-,-,1.0342951,6.8186865,7.1059904,0.028428257,0.0,0.0,738.5,0.0,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.569,-,-,-,-,-,-,0.9959879,6.799533,6.991069,0.018296123,0.0,0.0,738.5,0.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.668,-,-,-,-,-,-,0.80445176,6.799533,6.9719152,0.015107632,0.0,0.0,719.5,0.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.768,-,-,-,-,-,-,1.0534488,7.1634517,6.742072,0.027506411,0.0,0.0,719.5,0.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.869,-,-,-,-,-,-,1.0534488,7.52737,6.129156,0.01432085,0.0,0.0,719.5,16.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:38.969,-,-,-,-,-,-,0.9576807,7.431602,6.205771,0.010764122,0.0,0.0,719.5,16.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.069,-,-,-,-,-,-,0.9768343,7.4507556,6.7612257,0.049429953,0.0,0.0,565.0,16.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.169,-,-,-,-,-,-,0.7661445,7.2783732,6.1866174,-0.0041288733,0.0,0.0,565.0,16.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.269,-,-,-,-,-,-,1.2258313,7.642292,6.933608,0.07827097,0.0,0.0,565.0,16.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.368,-,-,-,-,-,-,0.9576807,5.631162,7.1826053,-0.045528114,0.0,0.0,565.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.469,-,-,-,-,-,-,0.6512229,5.133168,9.136273,0.08931202,0.0,0.0,261.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.569,-,-,-,-,-,-,0.61291564,5.3821654,8.274361,0.027135909,0.0,0.0,261.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.669,-,-,-,-,-,-,0.6895301,5.707777,8.2169,0.04127723,0.0,0.0,261.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.769,-,-,-,-,-,-,0.9959879,6.090849,7.297527,-0.0067469478,0.0,0.0,261.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.868,-,-,-,-,-,-,0.34476504,6.397307,6.6846113,-0.037170827,0.0,0.0,129.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:39.968,-,-,-,-,-,-,1.8195933,5.650316,6.5505357,-0.0798735,0.0,0.0,129.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.069,-,-,-,-,-,-,-0.6703765,3.5051112,6.588843,-0.21716714,0.0,0.0,129.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.169,-,-,-,-,-,-,11.166556,3.2561142,15.495274,0.9940441,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.269,-,-,-,-,-,-,9.921572,3.964798,7.9104424,0.37415487,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.369,-,-,-,-,-,-,5.765238,3.4093432,5.7843914,-0.07886934,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.469,-,-,-,-,-,-,4.156334,3.1794999,9.078813,0.08719438,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.569,-,-,-,-,-,-,5.267244,3.3327289,9.32781,0.16259724,0.0,0.0,51.5,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.668,-,-,-,-,-,-,7.2209125,4.2521024,9.998186,0.34881884,0.0,0.0,51.5,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.768,-,-,-,-,-,-,4.6926355,3.7349546,8.619126,0.08938509,0.0,0.0,51.5,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.868,-,-,-,-,-,-,0.11492168,5.5737014,6.3206925,-0.12188077,0.0,0.0,51.5,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:40.969,-,-,-,-,-,-,-0.019153614,6.4547677,6.0142345,-0.08166897,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.069,-,-,-,-,-,-,0.2681506,6.799533,6.9144545,0.00791949,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.168,-,-,-,-,-,-,-1.0726024,6.9719152,6.397307,-0.010276854,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.268,-,-,-,-,-,-,-0.5746084,7.297527,6.0716953,-0.011530399,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.368,-,-,-,-,-,-,-0.51714754,7.699753,6.588843,0.053377092,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.468,-,-,-,-,-,-,-0.038307227,7.680599,5.995081,0.012212157,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.569,-,-,-,-,-,-,-0.21068975,7.795521,5.9184666,0.016954362,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.669,-,-,-,-,-,-,-0.5363012,7.776367,5.3438582,-0.01762271,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.769,-,-,-,-,-,-,0.095768064,8.1402855,5.439626,0.017059386,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.868,-,-,-,-,-,-,0.019153614,8.197746,5.2289367,0.010175824,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:41.968,-,-,-,-,-,-,-0.21068975,8.121132,5.305551,0.008081377,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.069,-,-,-,-,-,-,0.019153614,8.0445175,5.363012,0.004558146,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.169,-,-,-,-,-,-,-0.095768064,8.063671,5.8226986,0.03292924,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.269,-,-,-,-,-,-,-0.30645782,7.8146744,5.707777,0.0059554577,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.369,-,-,-,-,-,-,0.11492168,7.7572136,6.167464,0.029281437,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.468,-,-,-,-,-,-,-0.05746084,7.8146744,5.7269306,0.006631136,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.569,-,-,-,-,-,-,0.17238252,7.680599,6.033388,0.014766991,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.670,-,-,-,-,-,-,0.2681506,7.929596,5.9759274,0.03152591,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.769,-,-,-,-,-,-,-0.076614454,7.7189064,5.8226986,0.004635513,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.869,-,-,-,-,-,-,0.22984336,7.795521,5.9184666,0.016998291,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:42.969,-,-,-,-,-,-,0.05746084,7.6614456,5.8226986,-4.774332E-5,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.068,-,-,-,-,-,-,0.47884035,7.9104424,5.841852,0.022607028,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.169,-,-,-,-,-,-,0.51714754,7.9487495,5.707777,0.017922223,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.269,-,-,-,-,-,-,0.076614454,7.872135,5.6120086,0.0045291185,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.369,-,-,-,-,-,-,0.47884035,8.025364,5.8801594,0.03434378,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.469,-,-,-,-,-,-,0.4213795,7.8912888,5.803545,0.018454432,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.569,-,-,-,-,-,-,0.5554548,7.603985,6.167464,0.018639445,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.668,-,-,-,-,-,-,0.6512229,8.2169,6.129156,0.017656982,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.769,-,-,-,-,-,-,0.38307226,7.4507556,5.3438582,-0.045526087,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.869,-,-,-,-,-,-,0.30645782,7.8912888,6.14831,0.039224207,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:43.969,-,-,-,-,-,-,0.15322891,7.431602,5.305551,-0.050070584,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.069,-,-,-,-,-,-,0.6703765,7.6231384,6.531382,0.044570267,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.169,-,-,-,-,-,-,0.40222588,7.795521,5.861006,0.01403743,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.269,-,-,-,-,-,-,0.38307226,7.699753,5.497087,-0.015820026,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.368,-,-,-,-,-,-,0.45968673,7.5082164,6.14831,0.00934279,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.468,-,-,-,-,-,-,0.2873042,7.565677,5.9184666,-0.0013971329,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.568,-,-,-,-,-,-,0.6703765,7.872135,6.1866174,0.04189986,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.669,-,-,-,-,-,-,0.2873042,7.73806,6.2823853,0.035450876,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.769,-,-,-,-,-,-,0.59376204,7.73806,5.9184666,0.0139071345,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.869,-,-,-,-,-,-,0.5746084,7.680599,6.3781533,0.03838128,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:44.968,-,-,-,-,-,-,0.7278373,7.699753,6.205771,0.029807746,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.068,-,-,-,-,-,-,0.36391866,7.469909,6.435614,0.024766028,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.169,-,-,-,-,-,-,0.47884035,7.52737,6.493075,0.03351754,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.269,-,-,-,-,-,-,0.5746084,7.5465236,6.090849,0.009302378,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.369,-,-,-,-,-,-,0.63206923,7.5465236,6.2632318,0.020772636,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.469,-,-,-,-,-,-,0.5363012,7.469909,6.4739213,0.028116643,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.569,-,-,-,-,-,-,0.5554548,7.4507556,5.9759274,-0.0057359934,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.669,-,-,-,-,-,-,0.63206923,7.393295,6.4164605,0.01897496,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.769,-,-,-,-,-,-,0.7661445,7.52737,6.301539,0.022741854,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.868,-,-,-,-,-,-,0.34476504,7.374141,6.3589997,0.01221019,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:45.969,-,-,-,-,-,-,0.7661445,7.795521,6.397307,0.049936593,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.068,-,-,-,-,-,-,0.4405331,7.2783732,6.9527617,0.04603368,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.168,-,-,-,-,-,-,0.90021986,7.5848308,6.2249246,0.023425281,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.269,-,-,-,-,-,-,0.36391866,6.83784,7.297527,0.039093435,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.369,-,-,-,-,-,-,-0.5554548,6.397307,7.029376,-0.010477185,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.469,-,-,-,-,-,-,-0.7661445,6.205771,6.6654577,-0.04936856,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.569,-,-,-,-,-,-,-0.63206923,6.1100025,4.175488,-0.22387415,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.669,-,-,-,-,-,-,-0.6895301,6.339846,6.0142345,-0.08743739,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.769,-,-,-,-,-,-,3.6583402,7.3549876,9.11712,0.269965,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.869,-,-,-,-,-,-,3.964798,7.4507556,7.0485296,0.13991147,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:46.969,-,-,-,-,-,-,-3.1603463,4.596867,4.673482,-0.23916614,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.069,-,-,-,-,-,-,-2.5474305,4.5777135,5.899313,-0.17675322,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.169,-,-,-,-,-,-,1.4748282,6.435614,8.446744,0.11186379,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.268,-,-,-,-,-,-,0.05746084,5.8226986,6.0525417,-0.124849975,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.369,-,-,-,-,-,-,1.0151415,6.3781533,7.1634517,0.0021823049,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.469,-,-,-,-,-,-,0.7278373,6.3589997,7.201759,0.0011543036,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.569,-,-,-,-,-,-,0.7278373,6.14831,7.201759,-0.012885928,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.669,-,-,-,-,-,-,0.7469909,6.2249246,7.795521,0.038764536,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.768,-,-,-,-,-,-,0.91937345,6.14831,7.374141,0.0021745563,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.868,-,-,-,-,-,-,0.91937345,6.301539,7.642292,0.033049643,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:47.969,-,-,-,-,-,-,0.80445176,6.301539,7.201759,-0.0020783544,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.069,-,-,-,-,-,-,1.091756,6.2823853,7.1826053,-0.0019284487,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.169,-,-,-,-,-,-,0.842759,6.3206925,7.795521,0.045638382,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.269,-,-,-,-,-,-,0.63206923,6.0142345,7.73806,0.020100772,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.368,-,-,-,-,-,-,1.283292,6.3589997,7.393295,0.021637976,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.468,-,-,-,-,-,-,0.842759,6.167464,7.8146744,0.037434757,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.568,-,-,-,-,-,-,0.9768343,6.1100025,7.4507556,0.0062624216,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.668,-,-,-,-,-,-,0.9576807,6.033388,7.3166804,-0.009372115,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.768,-,-,-,-,-,-,0.34476504,5.4204726,7.3166804,-0.052120328,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.868,-,-,-,-,-,-,7.469909,6.9527617,10.381259,0.50291044,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:48.969,-,-,-,-,-,-,5.2289367,7.469909,5.746084,0.11764413,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.069,-,-,-,-,-,-,1.091756,6.4164605,5.8226986,-0.090777636,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.169,-,-,-,-,-,-,3.7541082,7.067683,8.983045,0.24538296,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.269,-,-,-,-,-,-,0.6703765,5.899313,6.3589997,-0.09416056,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.368,-,-,-,-,-,-,-1.3790601,6.1866174,9.404425,0.17506951,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.468,-,-,-,-,-,-,-0.11492168,6.14831,5.93762,-0.10963261,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.569,-,-,-,-,-,-,0.19153613,6.435614,8.848969,0.13453549,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.669,-,-,-,-,-,-,0.61291564,6.991069,7.431602,0.06094867,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.769,-,-,-,-,-,-,0.32561144,7.297527,7.3166804,0.07291871,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.869,-,-,-,-,-,-,-0.22984336,6.9719152,4.8458643,-0.115180075,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:49.969,-,-,-,-,-,-,-2.9879637,5.746084,8.772355,0.13053006,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:50.069,-,-,-,-,-,-,0.93852705,6.0142345,8.255207,0.06453711,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:50.169,-,-,-,-,-,-,1.3024458,6.7803793,7.6231384,0.067424476,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:50.269,-,-,-,-,-,-,-5.9184666,2.4516625,8.274361,0.08570868,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:50.368,-,-,-,-,-,-,-7.52737,2.930503,6.5122285,0.07668096,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:50.468,-,-,-,-,-,-,-1.3599066,5.6886234,7.1826053,-0.036779106,0.0,0.0,0.0,9.5,9.873438835144043,0.0
-,22-Mar-2019 23:10:50.570,-,-,-,-,-,-,2.1260512,3.6583402,13.120225,0.4242639,0.0,0.0,0.0,9.5,9.873438835144043,0.0
