GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Engine RPM(rpm),Trip Distance(km),Kilometers Per Litre(Long Term Average)(kpl),Throttle Position(Manifold)(%)
-,07-Apr-2019 10:39:50.823,-,-,-,-,-,-,-1.934515,3.466804,8.121132,-0.059535027,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:50.921,-,-,-,-,-,-,-1.8195933,1.0151415,8.446744,-0.094156265,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.022,-,-,-,-,-,-,-2.432509,-0.30645782,9.232041,-0.007294953,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.122,-,-,-,-,-,-,-2.2409728,-1.2641385,10.323798,0.103565395,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.221,-,-,-,-,-,-,-2.3175871,-0.5363012,9.80665,0.047648966,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.321,-,-,-,-,-,-,-0.45968673,2.3175871,9.346964,0.0017693043,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.421,-,-,-,-,-,-,-2.2026656,2.27928,9.404425,0.030642688,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.521,-,-,-,-,-,-,-1.3982137,0.59376204,10.228029,0.07304877,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.621,-,-,-,-,-,-,-0.05746084,1.5514427,10.726024,0.123770416,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.721,-,-,-,-,-,-,1.9728222,2.815581,8.791509,-0.01873529,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.822,-,-,-,-,-,-,1.5705963,4.1180267,8.2169,-0.030511916,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:51.922,-,-,-,-,-,-,1.6472107,4.213795,9.346964,0.07754928,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.022,-,-,-,-,-,-,0.4213795,3.3518825,9.3661175,0.03395897,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.121,-,-,-,-,-,-,0.90021986,3.6391866,9.040505,0.016652524,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.221,-,-,-,-,-,-,1.1492168,3.7541082,9.002198,0.020129383,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.321,-,-,-,-,-,-,0.78529817,3.7541082,8.848969,0.002118349,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.421,-,-,-,-,-,-,0.82360536,3.7541082,9.021352,0.01858598,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.521,-,-,-,-,-,-,1.1492168,3.8307228,8.887277,0.012446225,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.621,-,-,-,-,-,-,0.91937345,3.7732618,8.944737,0.013033152,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.721,-,-,-,-,-,-,2.6431987,4.4244847,9.212888,0.09509665,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.821,-,-,-,-,-,-,0.15322891,3.3901896,7.1059904,-0.17827141,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:52.922,-,-,-,-,-,-,-1.1300632,2.4133554,10.208876,0.09452969,0.0,0.0,0.0,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:53.022,-,-,-,-,-,-,0.90021986,2.930503,8.848969,-0.026365876,0.0,0.0,119.5,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:53.122,-,-,-,-,-,-,0.45968673,3.1986535,9.3661175,0.028981507,0.0,0.0,119.5,-,0.0,16.47058868408203
-,07-Apr-2019 10:39:53.222,-,-,-,-,-,-,-0.34476504,2.930503,9.308656,0.014426112,0.0,0.0,119.5,-,0.0,14.117647171020508
-,07-Apr-2019 10:39:53.322,-,-,-,-,-,-,-0.24899697,2.528277,9.500193,0.021447957,0.0,0.0,119.5,-,0.0,14.117647171020508
-,07-Apr-2019 10:39:53.422,-,-,-,-,-,-,0.2681506,3.1603463,8.925584,-0.015417278,0.0,0.0,1124.0,-,0.0,14.117647171020508
-,07-Apr-2019 10:39:53.521,-,-,-,-,-,-,-0.05746084,2.585738,9.959879,0.0679515,0.0,0.0,1124.0,-,0.0,14.117647171020508
-,07-Apr-2019 10:39:53.621,-,-,-,-,-,-,-0.24899697,2.6048915,9.557653,0.029132426,0.0,0.0,1124.0,-,0.0,12.15686321258545
-,07-Apr-2019 10:39:53.721,-,-,-,-,-,-,0.11492168,2.681506,9.404425,0.01593393,0.0,0.0,980.5,-,0.0,12.15686321258545
-,07-Apr-2019 10:39:53.822,-,-,-,-,-,-,0.19153613,2.777274,9.404425,0.018776715,0.0,0.0,980.5,-,0.0,12.15686321258545
-,07-Apr-2019 10:39:53.922,-,-,-,-,-,-,0.21068975,2.815581,9.346964,0.01432091,0.0,0.0,980.5,-,0.0,15.29411792755127
-,07-Apr-2019 10:39:54.022,-,-,-,-,-,-,0.05746084,2.7389667,9.308656,0.008135259,0.0,0.0,980.5,-,0.0,15.29411792755127
-,07-Apr-2019 10:39:54.121,-,-,-,-,-,-,-0.038307227,2.681506,9.3661175,0.012118101,0.0,0.0,908.0,-,0.0,15.29411792755127
-,07-Apr-2019 10:39:54.221,-,-,-,-,-,-,-0.22984336,2.719813,9.155427,-0.0071324706,0.0,0.0,908.0,-,0.0,15.29411792755127
-,07-Apr-2019 10:39:54.321,-,-,-,-,-,-,-0.2681506,2.7964275,9.481039,0.026999772,0.0,0.0,908.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:54.421,-,-,-,-,-,-,-0.21068975,2.6431987,9.308656,0.0056405663,0.0,0.0,908.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:54.521,-,-,-,-,-,-,-0.1340753,2.7389667,9.595961,0.036339343,0.0,0.0,906.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:54.622,-,-,-,-,-,-,0.4213795,2.7581203,8.714894,-0.048213303,0.0,0.0,906.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:54.722,-,-,-,-,-,-,-0.30645782,2.6623523,9.825804,0.057197392,0.0,0.0,906.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:54.822,-,-,-,-,-,-,0.7469909,2.9879637,9.212888,0.009221494,0.0,0.0,906.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:54.921,-,-,-,-,-,-,0.15322891,2.7581203,9.825804,0.059440315,0.0,0.0,834.5,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.021,-,-,-,-,-,-,0.17238252,2.5474305,9.097966,-0.017753363,0.0,0.0,834.5,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.122,-,-,-,-,-,-,-0.05746084,2.8538885,9.232041,0.004041612,0.0,0.0,834.5,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.222,-,-,-,-,-,-,0.49799395,2.3942018,9.576807,0.026553452,0.0,0.0,834.5,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.322,-,-,-,-,-,-,0.22984336,2.7581203,9.3661175,0.014564097,0.0,0.0,782.5,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.422,-,-,-,-,-,-,0.19153613,2.7006595,9.500193,0.025978267,0.0,0.0,782.5,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.522,-,-,-,-,-,-,0.38307226,2.873042,9.251195,0.0072388053,0.0,0.0,782.5,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.622,-,-,-,-,-,-,0.61291564,2.8921957,9.423578,0.025773823,0.0,0.0,756.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.722,-,-,-,-,-,-,0.5363012,2.9113493,9.174581,0.0017071962,0.0,0.0,756.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.822,-,-,-,-,-,-,0.4405331,2.8538885,9.5385,0.034905016,0.0,0.0,756.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:55.921,-,-,-,-,-,-,0.22984336,2.719813,9.251195,0.0022268295,0.0,0.0,756.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:56.022,-,-,-,-,-,-,-0.4213795,2.96881,9.442732,0.028928578,0.0,0.0,756.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:56.121,-,-,-,-,-,-,0.5554548,3.4859576,8.676587,-0.02614224,0.0,0.0,719.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:56.221,-,-,-,-,-,-,0.51714754,3.6774938,8.561666,-0.029685974,0.0,0.0,719.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:56.322,-,-,-,-,-,-,0.038307227,3.1986535,9.691729,0.059367,0.0,0.0,719.0,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:56.422,-,-,-,-,-,-,0.6703765,3.5051112,9.002198,0.006129205,0.0,0.0,719.0,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:56.522,-,-,-,-,-,-,0.2681506,3.217807,9.021352,-0.0042615533,0.0,0.0,725.0,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:56.621,-,-,-,-,-,-,0.38307226,3.1411927,9.212888,0.011987507,0.0,0.0,725.0,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:56.722,-,-,-,-,-,-,0.7278373,3.2561142,9.232041,0.019657075,0.0,0.0,725.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:56.821,-,-,-,-,-,-,0.63206923,3.4284968,9.212888,0.023123443,0.0,0.0,755.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:56.922,-,-,-,-,-,-,0.5746084,3.1986535,9.040505,-0.0017046332,0.0,0.0,755.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:57.021,-,-,-,-,-,-,0.61291564,3.2369606,9.32781,0.02741009,0.0,0.0,755.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:57.122,-,-,-,-,-,-,1.0726024,2.9879637,8.63828,-0.04285866,0.0,0.0,755.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:57.222,-,-,-,-,-,-,1.0534488,3.122039,8.848969,-0.018459976,0.0,0.0,663.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:57.321,-,-,-,-,-,-,0.5746084,2.7389667,9.691729,0.04730791,0.0,0.0,663.0,-,0.0,12.941176414489746
-,07-Apr-2019 10:39:57.422,-,-,-,-,-,-,0.49799395,2.681506,9.232041,2.9218197E-4,0.0,0.0,663.0,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:57.522,-,-,-,-,-,-,0.59376204,2.7581203,9.193734,-6.852746E-4,0.0,0.0,663.0,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:57.622,-,-,-,-,-,-,0.63206923,2.8538885,8.791509,-0.03658533,0.0,0.0,686.5,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:57.722,-,-,-,-,-,-,0.7086837,2.930503,8.868123,-0.026196182,0.0,0.0,686.5,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:57.822,-,-,-,-,-,-,0.59376204,2.777274,9.461885,0.026025593,0.0,0.0,686.5,-,0.0,13.333333969116211
-,07-Apr-2019 10:39:57.922,-,-,-,-,-,-,0.61291564,2.7964275,8.963891,-0.02178067,0.0,0.0,686.5,-,0.0,17.254901885986328
-,07-Apr-2019 10:39:58.021,-,-,-,-,-,-,0.5746084,2.719813,9.921572,0.06932074,0.0,0.0,1085.0,-,0.0,17.254901885986328
-,07-Apr-2019 10:39:58.122,-,-,-,-,-,-,0.19153613,2.7389667,9.193734,-0.0029199123,1.0,0.0,1085.0,-,0.0,17.254901885986328
-,07-Apr-2019 10:39:58.221,-,-,-,-,-,-,-0.51714754,3.1794999,8.734048,-0.0320552,1.0,0.0,1085.0,-,0.0,20.0
-,07-Apr-2019 10:39:58.321,-,-,-,-,-,-,-0.63206923,3.3327289,9.442732,0.041786134,1.0,0.39484360814094543,1085.0,-,0.013161453418433666,20.0
-,07-Apr-2019 10:39:58.422,-,-,-,-,-,-,-0.095768064,3.6774938,9.385271,0.0465737,2.0,0.39484360814094543,1878.0,1.4583332813344896E-4,0.013161453418433666,20.0
-,07-Apr-2019 10:39:58.521,-,-,-,-,-,-,-0.17238252,3.5625722,9.136273,0.018776655,2.0,0.39484360814094543,1878.0,1.4583332813344896E-4,0.013161453418433666,20.0
-,07-Apr-2019 10:39:58.622,-,-,-,-,-,-,-0.076614454,3.2561142,9.212888,0.015092254,2.0,0.39484360814094543,1878.0,1.4583332813344896E-4,0.013161453418433666,19.215686798095703
-,07-Apr-2019 10:39:58.722,-,-,-,-,-,-,0.05746084,3.0454245,10.036493,0.088166416,2.0,0.5027903318405151,1788.5,1.4583332813344896E-4,0.013161453418433666,19.215686798095703
-,07-Apr-2019 10:39:58.822,-,-,-,-,-,-,-0.36391866,2.873042,9.308656,0.012755036,5.0,0.5027903318405151,1788.5,4.958333447575569E-4,0.013161453418433666,19.215686798095703
-,07-Apr-2019 10:39:58.922,-,-,-,-,-,-,0.22984336,3.1986535,9.787497,0.068895996,5.0,0.5027903318405151,1788.5,4.958333447575569E-4,0.013161453418433666,20.784313201904297
-,07-Apr-2019 10:39:59.022,-,-,-,-,-,-,-0.4405331,3.2369606,9.136273,0.008067846,5.0,0.5027903318405151,1788.5,4.958333447575569E-4,0.013161453418433666,20.784313201904297
-,07-Apr-2019 10:39:59.122,-,-,-,-,-,-,0.038307227,2.566584,9.864111,0.05800301,5.0,0.9652834534645081,1275.0,4.958333447575569E-4,0.043875064700841904,20.784313201904297
-,07-Apr-2019 10:39:59.222,-,-,-,-,-,-,-0.38307226,2.2409728,9.059659,-0.02885294,7.0,0.9652834534645081,1275.0,0.0011924999998882413,0.043875064700841904,20.784313201904297
-,07-Apr-2019 10:39:59.322,-,-,-,-,-,-,-0.8810662,1.4939818,9.653421,0.018795788,7.0,0.9652834534645081,1275.0,0.0011924999998882413,0.043875064700841904,20.784313201904297
-,07-Apr-2019 10:39:59.421,-,-,-,-,-,-,-0.47884035,1.3790601,9.557653,0.00457561,7.0,0.9652834534645081,1275.0,0.0011924999998882413,0.043875064700841904,18.039215087890625
-,07-Apr-2019 10:39:59.522,-,-,-,-,-,-,-0.6703765,0.9576807,9.308656,-0.024652362,7.0,2.309264898300171,1275.0,0.0011924999998882413,0.043875064700841904,18.039215087890625
-,07-Apr-2019 10:39:59.622,-,-,-,-,-,-,-0.49799395,1.7812861,9.672575,0.022855818,8.0,2.309264898300171,1535.5,0.002065416658297181,0.043875064700841904,18.039215087890625
-,07-Apr-2019 10:39:59.722,-,-,-,-,-,-,-0.842759,1.9536686,8.868123,-0.05135727,8.0,2.309264898300171,1535.5,0.002065416658297181,0.043875064700841904,18.039215087890625
-,07-Apr-2019 10:39:59.822,-,-,-,-,-,-,-0.34476504,2.585738,8.90643,-0.03496611,8.0,2.309264898300171,1535.5,0.002065416658297181,0.043875064700841904,20.0
-,07-Apr-2019 10:39:59.921,-,-,-,-,-,-,-0.47884035,2.432509,9.404425,0.010408521,8.0,2.0088038444519043,1686.5,0.002065416658297181,0.10527908802032471,20.0
-,07-Apr-2019 10:40:00.022,-,-,-,-,-,-,-0.2873042,2.2984335,9.672575,0.03286916,10.0,2.0088038444519043,1686.5,0.0029379166662693024,0.10527908802032471,20.0
-,07-Apr-2019 10:40:00.121,-,-,-,-,-,-,-0.9959879,2.0111294,10.304645,0.09404582,10.0,2.0088038444519043,1686.5,0.0029379166662693024,0.10527908802032471,21.176471710205078
-,07-Apr-2019 10:40:00.222,-,-,-,-,-,-,0.5746084,2.5474305,9.346964,0.008287609,10.0,2.212435245513916,1686.5,0.0029379166662693024,0.10527908802032471,21.176471710205078
-,07-Apr-2019 10:40:00.322,-,-,-,-,-,-,-0.22984336,2.336741,10.28549,0.094442785,12.0,2.212435245513916,1957.5,0.004007360897958279,0.10527908802032471,21.176471710205078
-,07-Apr-2019 10:40:00.421,-,-,-,-,-,-,-0.5363012,2.5091233,8.90643,-0.036183834,12.0,2.212435245513916,1957.5,0.004007360897958279,0.10527908802032471,21.176471710205078
-,07-Apr-2019 10:40:00.522,-,-,-,-,-,-,-0.78529817,2.5474305,9.959879,0.029102266,12.0,2.212435245513916,1957.5,0.004007360897958279,0.10527908802032471,23.13725471496582
-,07-Apr-2019 10:40:00.622,-,-,-,-,-,-,-1.0342951,2.4133554,8.90643,-0.034476638,12.0,2.3636155128479004,1957.5,0.004007360897958279,0.17371352016925812,23.13725471496582
-,07-Apr-2019 10:40:00.722,-,-,-,-,-,-,-0.6512229,1.9536686,9.653421,0.025180995,12.0,2.3636155128479004,2334.5,0.004007360897958279,0.17371352016925812,23.13725471496582
-,07-Apr-2019 10:40:00.822,-,-,-,-,-,-,0.22984336,2.0111294,8.868123,-0.053761303,14.0,2.3636155128479004,2334.5,0.005520416423678398,0.17371352016925812,23.13725471496582
-,07-Apr-2019 10:40:00.922,-,-,-,-,-,-,-0.47884035,1.9536686,9.710882,0.029909551,14.0,2.3636155128479004,2334.5,0.005520416423678398,0.17371352016925812,23.13725471496582
-,07-Apr-2019 10:40:01.021,-,-,-,-,-,-,-0.7086837,0.7086837,9.710882,0.014154255,14.0,4.20405912399292,2334.5,0.005520416423678398,0.17371352016925812,17.647058486938477
-,07-Apr-2019 10:40:01.122,-,-,-,-,-,-,-1.340753,-0.6895301,8.90643,-0.060190916,14.0,4.20405912399292,2651.5,0.005520416423678398,0.17371352016925812,17.647058486938477
-,07-Apr-2019 10:40:01.222,-,-,-,-,-,-,-0.6895301,1.2641385,8.2169,-0.13063121,15.0,4.20405912399292,2651.5,0.007208055350929499,0.17371352016925812,17.647058486938477
-,07-Apr-2019 10:40:01.321,-,-,-,-,-,-,-1.7429788,0.11492168,9.136273,-0.03280878,15.0,4.20405912399292,2651.5,0.007208055350929499,0.17371352016925812,16.078432083129883
-,07-Apr-2019 10:40:01.422,-,-,-,-,-,-,-1.6472107,0.2873042,9.672575,0.019615233,15.0,5.948747634887695,2651.5,0.007208055350929499,0.34356746077537537,16.078432083129883
-,07-Apr-2019 10:40:01.522,-,-,-,-,-,-,-1.1492168,0.59376204,9.500193,-0.0036450624,15.0,5.948747634887695,2456.5,0.00866222195327282,0.34356746077537537,16.078432083129883
-,07-Apr-2019 10:40:01.621,-,-,-,-,-,-,-1.1683705,1.283292,9.921572,0.04572934,15.0,5.948747634887695,2456.5,0.00866222195327282,0.34356746077537537,16.078432083129883
-,07-Apr-2019 10:40:01.721,-,-,-,-,-,-,-0.9576807,1.436521,9.80665,0.034032166,15.0,2.394258737564087,2456.5,0.00866222195327282,0.34356746077537537,20.784313201904297
-,07-Apr-2019 10:40:01.822,-,-,-,-,-,-,0.019153614,2.432509,10.419566,0.10969907,15.0,2.394258737564087,2147.5,0.00866222195327282,0.34356746077537537,20.784313201904297
-,07-Apr-2019 10:40:01.921,-,-,-,-,-,-,-0.17238252,2.8921957,9.212888,0.0034783483,16.0,2.394258737564087,2147.5,0.010169166140258312,0.34356746077537537,20.784313201904297
-,07-Apr-2019 10:40:02.021,-,-,-,-,-,-,0.5363012,3.8115692,9.193734,0.035000622,16.0,2.394258737564087,2147.5,0.010169166140258312,0.34356746077537537,21.960784912109375
-,07-Apr-2019 10:40:02.122,-,-,-,-,-,-,-0.7086837,1.2066777,9.481039,-0.004062474,16.0,2.394258737564087,2147.5,0.010169166140258312,0.34356746077537537,21.960784912109375
-,07-Apr-2019 10:40:02.222,-,-,-,-,-,-,0.095768064,3.3327289,10.860099,0.17703968,16.0,2.238435983657837,1767.5,0.010169166140258312,0.3977065682411194,21.960784912109375
-,07-Apr-2019 10:40:02.324,-,-,-,-,-,-,0.095768064,2.873042,8.829816,-0.034418225,18.0,2.238435983657837,1767.5,0.01215249951928854,0.3977065682411194,21.960784912109375
-,07-Apr-2019 10:40:02.422,-,-,-,-,-,-,-0.49799395,1.685518,10.01734,0.055733144,18.0,2.238435983657837,1767.5,0.01215249951928854,0.3977065682411194,21.960784912109375
-,07-Apr-2019 10:40:02.522,-,-,-,-,-,-,-0.49799395,1.9728222,9.500193,0.009381354,18.0,2.238435983657837,1767.5,0.01215249951928854,0.3977065682411194,21.960784912109375
-,07-Apr-2019 10:40:02.621,-,-,-,-,-,-,-0.78529817,1.5705963,9.864111,0.040324032,18.0,3.739565372467041,1767.5,0.01215249951928854,0.3977065682411194,21.960784912109375
-,07-Apr-2019 10:40:02.722,-,-,-,-,-,-,-0.93852705,2.2601264,9.595961,0.028490603,19.0,3.739565372467041,1785.5,0.01430569402873516,0.3977065682411194,21.960784912109375
-,07-Apr-2019 10:40:02.822,-,-,-,-,-,-,-0.38307226,2.585738,8.848969,-0.040431857,19.0,3.739565372467041,1785.5,0.01430569402873516,0.3977065682411194,21.960784912109375
-,07-Apr-2019 10:40:02.922,-,-,-,-,-,-,-0.6512229,2.2601264,9.11712,-0.021200597,19.0,3.7872936725616455,1785.5,0.01430569402873516,0.4918617606163025,21.568628311157227
-,07-Apr-2019 10:40:03.021,-,-,-,-,-,-,-0.32561144,2.7964275,10.228029,0.10038847,19.0,3.7872936725616455,1913.0,0.01430569402873516,0.4918617606163025,21.568628311157227
-,07-Apr-2019 10:40:03.121,-,-,-,-,-,-,-0.11492168,3.4284968,8.542512,-0.042614877,20.0,3.7872936725616455,1913.0,0.01619611121714115,0.4918617606163025,21.568628311157227
-,07-Apr-2019 10:40:03.222,-,-,-,-,-,-,0.6703765,4.5394063,8.350976,-0.009684026,20.0,3.7872936725616455,1913.0,0.01619611121714115,0.4918617606163025,23.52941131591797
-,07-Apr-2019 10:40:03.322,-,-,-,-,-,-,0.30645782,4.4819455,8.312668,-0.017806768,20.0,3.5567612648010254,1913.0,0.01619611121714115,0.4918617606163025,23.52941131591797
-,07-Apr-2019 10:40:03.422,-,-,-,-,-,-,0.49799395,5.094861,8.734048,0.05097705,22.0,3.5567612648010254,2046.5,0.018237777054309845,0.4918617606163025,23.52941131591797
-,07-Apr-2019 10:40:03.522,-,-,-,-,-,-,0.21068975,4.596867,8.37013,-0.0073320866,22.0,3.5567612648010254,2046.5,0.018237777054309845,0.4918617606163025,23.52941131591797
-,07-Apr-2019 10:40:03.622,-,-,-,-,-,-,0.80445176,5.3438582,8.542512,0.049411476,22.0,3.5567612648010254,2046.5,0.018237777054309845,0.4918617606163025,24.3137264251709
-,07-Apr-2019 10:40:03.722,-,-,-,-,-,-,0.4405331,4.999093,9.021352,0.071320474,22.0,3.6572160720825195,2046.5,0.018237777054309845,0.5774118900299072,24.3137264251709
-,07-Apr-2019 10:40:03.821,-,-,-,-,-,-,1.0342951,5.0182467,8.159439,0.0011387467,24.0,3.6572160720825195,2199.0,0.02092111110687256,0.5774118900299072,24.3137264251709
-,07-Apr-2019 10:40:03.921,-,-,-,-,-,-,0.2873042,4.6160207,7.833828,-0.05366057,24.0,3.6572160720825195,2199.0,0.02092111110687256,0.5774118900299072,24.3137264251709
-,07-Apr-2019 10:40:04.022,-,-,-,-,-,-,0.90021986,5.171476,10.132261,0.1822291,24.0,3.6572160720825195,2199.0,0.02092111110687256,0.5774118900299072,24.3137264251709
-,07-Apr-2019 10:40:04.122,-,-,-,-,-,-,0.2681506,4.6351743,9.902418,0.1338672,24.0,3.7684245109558105,2199.0,0.02092111110687256,0.5774118900299072,25.098039627075195
-,07-Apr-2019 10:40:04.222,-,-,-,-,-,-,0.6895301,4.596867,6.6846113,-0.15104002,24.0,3.7684245109558105,2348.0,0.02092111110687256,0.5774118900299072,25.098039627075195
-,07-Apr-2019 10:40:04.321,-,-,-,-,-,-,0.7469909,5.056554,9.097966,0.082761705,25.0,3.7684245109558105,2348.0,0.02377944439649582,0.5774118900299072,25.098039627075195
-,07-Apr-2019 10:40:04.421,-,-,-,-,-,-,0.7469909,4.213795,8.178593,-0.04006517,25.0,3.7684245109558105,2348.0,0.02377944439649582,0.5774118900299072,24.705883026123047
-,07-Apr-2019 10:40:04.522,-,-,-,-,-,-,0.842759,4.9799395,9.672575,0.1313203,25.0,3.9728195667266846,2496.0,0.02377944439649582,0.6667647361755371,24.705883026123047
-,07-Apr-2019 10:40:04.622,-,-,-,-,-,-,0.49799395,4.5394063,9.557653,0.09877461,27.0,3.9728195667266846,2496.0,0.02630722150206566,0.6667647361755371,24.705883026123047
-,07-Apr-2019 10:40:04.721,-,-,-,-,-,-,0.59376204,4.654328,7.9487495,-0.040095568,27.0,3.9728195667266846,2496.0,0.02630722150206566,0.6667647361755371,24.705883026123047
-,07-Apr-2019 10:40:04.822,-,-,-,-,-,-,0.45968673,4.309563,8.868123,0.02516967,27.0,4.241463661193848,2496.0,0.02630722150206566,0.6667647361755371,24.3137264251709
-,07-Apr-2019 10:40:04.922,-,-,-,-,-,-,0.4213795,4.5202527,8.274361,-0.018923521,27.0,4.241463661193848,2549.5,0.02630722150206566,0.6667647361755371,24.3137264251709
-,07-Apr-2019 10:40:05.021,-,-,-,-,-,-,-0.076614454,4.9224787,8.331821,0.0055033565,28.0,4.241463661193848,2549.5,0.02897319383919239,0.6667647361755371,24.3137264251709
-,07-Apr-2019 10:40:05.122,-,-,-,-,-,-,-0.019153614,4.596867,8.255207,-0.01781869,28.0,4.241463661193848,2549.5,0.02897319383919239,0.6667647361755371,24.3137264251709
-,07-Apr-2019 10:40:05.222,-,-,-,-,-,-,0.5746084,4.55856,8.90643,0.04058343,28.0,4.380499362945557,2549.5,0.02897319383919239,0.7619886994361877,24.3137264251709
-,07-Apr-2019 10:40:05.322,-,-,-,-,-,-,-0.30645782,4.711789,8.331821,-0.004776895,28.0,4.380499362945557,2671.0,0.02897319383919239,0.7619886994361877,24.3137264251709
-,07-Apr-2019 10:40:05.422,-,-,-,-,-,-,0.17238252,4.4244847,9.519346,0.08920878,29.0,4.380499362945557,2671.0,0.032298192381858826,0.7619886994361877,24.3137264251709
-,07-Apr-2019 10:40:05.522,-,-,-,-,-,-,0.40222588,4.865018,8.6574335,0.032137573,29.0,4.380499362945557,2671.0,0.032298192381858826,0.7619886994361877,24.3137264251709
-,07-Apr-2019 10:40:05.621,-,-,-,-,-,-,0.15322891,4.3478703,8.983045,0.03644234,29.0,4.380499362945557,2671.0,0.032298192381858826,0.7619886994361877,24.3137264251709
-,07-Apr-2019 10:40:05.722,-,-,-,-,-,-,0.32561144,4.8458643,8.274361,-0.0029725432,29.0,4.406541347503662,2790.5,0.032298192381858826,0.7619886994361877,24.3137264251709
-,07-Apr-2019 10:40:05.822,-,-,-,-,-,-,-0.21068975,4.1371803,7.6231384,-0.0965969,30.0,4.406541347503662,2790.5,0.035731665790081024,0.7619886994361877,24.3137264251709
-,07-Apr-2019 10:40:05.922,-,-,-,-,-,-,0.24899697,3.5051112,9.193734,0.022301257,30.0,4.406541347503662,2790.5,0.035731665790081024,0.7619886994361877,15.686274528503418
-,07-Apr-2019 10:40:06.021,-,-,-,-,-,-,-1.091756,3.122039,10.323798,0.12406188,30.0,10.813343048095703,2790.5,0.035731665790081024,1.0132725238800049,15.686274528503418
-,07-Apr-2019 10:40:06.122,-,-,-,-,-,-,-0.4405331,3.3901896,9.11712,0.011559427,30.0,10.813343048095703,2587.5,0.035731665790081024,1.0132725238800049,15.686274528503418
